,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213
116,231.9,62.4,124.3,62.4,158.3,115.5,148.9,46.6,226.1,213.6,137.0,197.8,146.7,207.1,209.0,167.1,34.9,0.0,137.0,154.7,146.4,220.7,229.9,103.1,189.7,91.3,169.6,237.7,106.0,232.2,267.6,164.6,169.6,174.7,318.2,21.0,318.2,21.0,318.2,122.9,27.3,147.2,189.2,79.4,318.2,21.0,55.8,190.8,163.7,709.2,526.7,710.6,704.4,680.4,728.8,1116.7,740.0,757.1,758.8,948.1,710.6,774.6,716.2,767.9,681.6,784.5,787.0,637.7,735.8,775.6,327.8,803.1,757.1,793.6,659.7,774.6,766.6,833.6,750.1,774.6,774.6,715.1,711.8,771.5,765.0,793.1,757.1,794.5,771.2,789.0,710.6,786.5,779.0,757.1,655.8,803.6,766.6,643.7,992.9,848.0,62.4,124.3,62.4,158.3,115.5,148.9,46.6,226.1,213.6,137.0,197.8,146.7,207.1,209.0,167.1,34.9,0.0,137.0,154.7,146.4,220.7,229.9,103.1,189.7,91.3,169.6,237.7,106.0,232.2,267.6,164.6,169.6,174.7,318.2,21.0,318.2,21.0,318.2,122.9,27.3,147.2,189.2,79.4,318.2,21.0,55.8,190.8,163.7,709.2,526.7,710.6,704.4,680.4,728.8,1116.7,740.0,757.1,758.8,948.1,710.6,774.6,716.2,767.9,681.6,784.5,787.0,637.7,735.8,775.6,327.8,803.1,757.1,793.6,659.7,774.6,766.6,833.6,750.1,774.6,774.6,715.1,711.8,771.5,765.0,793.1,757.1,794.5,771.2,789.0,710.6,786.5,779.0,757.1,655.8,803.6,766.6,643.7,992.9,848.0,822.6,124.3,62.4,158.3,115.5,148.9,46.6,226.1,213.6,137.0,197.8,146.7,207.1,209.0,167.1
117,146.0,38.1,38.4,38.1,110.8,68.0,11.9,53.9,274.8,184.1,0.0,111.9,99.2,159.6,161.5,119.6,135.4,100.5,0.0,163.6,175.1,173.2,144.0,57.2,218.4,85.4,99.1,151.8,206.5,184.7,303.4,200.4,99.1,88.8,232.3,79.5,232.3,79.5,232.3,37.0,73.2,175.9,103.3,93.5,232.3,79.5,44.7,143.3,192.4,661.7,440.8,663.1,656.9,632.9,681.3,1069.2,692.5,709.6,711.3,900.6,663.1,727.1,668.7,720.4,634.1,737.0,739.5,590.2,688.3,728.1,280.3,755.6,709.6,746.1,612.2,727.1,719.1,786.1,702.6,727.1,727.1,667.6,664.3,724.0,717.5,745.6,709.6,747.0,723.7,741.5,663.1,739.0,731.5,709.6,608.3,756.1,719.1,596.2,907.0,762.1,38.1,38.4,38.1,110.8,68.0,11.9,53.9,274.8,184.1,0.0,111.9,99.2,159.6,161.5,119.6,135.4,100.5,0.0,163.6,175.1,173.2,144.0,57.2,218.4,85.4,99.1,151.8,206.5,184.7,303.4,200.4,99.1,88.8,232.3,79.5,232.3,79.5,232.3,37.0,73.2,175.9,103.3,93.5,232.3,79.5,44.7,143.3,192.4,661.7,440.8,663.1,656.9,632.9,681.3,1069.2,692.5,709.6,711.3,900.6,663.1,727.1,668.7,720.4,634.1,737.0,739.5,590.2,688.3,728.1,280.3,755.6,709.6,746.1,612.2,727.1,719.1,786.1,702.6,727.1,727.1,667.6,664.3,724.0,717.5,745.6,709.6,747.0,723.7,741.5,663.1,739.0,731.5,709.6,608.3,756.1,719.1,596.2,907.0,762.1,736.7,38.4,38.1,110.8,68.0,11.9,53.9,274.8,184.1,0.0,111.9,99.2,159.6,161.5,119.6
118,302.8,161.1,202.0,161.1,104.2,185.5,201.5,162.5,383.2,98.9,204.7,275.5,92.6,153.0,154.9,113.0,192.0,157.1,204.7,0.0,298.1,166.6,195.1,180.2,341.4,156.2,121.7,182.2,263.1,178.1,424.7,321.7,121.7,212.5,264.0,136.9,264.0,136.9,264.0,200.6,143.2,298.9,266.9,137.3,264.0,136.9,167.7,84.0,315.4,655.1,480.2,656.5,650.3,626.3,674.7,1062.6,685.9,703.0,704.7,894.0,656.5,720.5,662.1,713.8,627.5,730.4,732.9,583.6,681.7,721.5,273.7,749.0,703.0,739.5,605.6,720.5,712.5,779.5,696.0,720.5,720.5,661.0,657.7,717.4,710.9,739.0,703.0,740.4,717.1,734.9,656.5,732.4,724.9,703.0,601.7,749.5,712.5,589.6,937.6,772.7,161.1,202.0,161.1,104.2,185.5,201.5,162.5,383.2,98.9,204.7,275.5,92.6,153.0,154.9,113.0,192.0,157.1,204.7,0.0,298.1,166.6,195.1,180.2,341.4,156.2,121.7,182.2,263.1,178.1,424.7,321.7,121.7,212.5,264.0,136.9,264.0,136.9,264.0,200.6,143.2,298.9,266.9,137.3,264.0,136.9,167.7,84.0,315.4,655.1,480.2,656.5,650.3,626.3,674.7,1062.6,685.9,703.0,704.7,894.0,656.5,720.5,662.1,713.8,627.5,730.4,732.9,583.6,681.7,721.5,273.7,749.0,703.0,739.5,605.6,720.5,712.5,779.5,696.0,720.5,720.5,661.0,657.7,717.4,710.9,739.0,703.0,740.4,717.1,734.9,656.5,732.4,724.9,703.0,601.7,749.5,712.5,589.6,937.6,772.7,747.3,202.0,161.1,104.2,185.5,201.5,162.5,383.2,98.9,204.7,275.5,92.6,153.0,154.9,113.0
119,284.7,137.8,182.9,137.8,224.0,181.2,207.5,153.6,125.4,297.3,195.6,256.4,212.4,272.8,274.7,232.8,108.2,127.8,195.6,276.8,0.0,286.4,288.5,132.5,69.0,199.5,220.5,296.3,63.9,297.9,150.6,47.6,220.5,233.3,376.8,148.8,376.8,148.8,376.8,181.5,155.1,26.5,247.8,187.6,376.8,148.8,144.4,256.5,43.0,764.0,585.3,776.3,770.1,746.1,794.5,1182.4,805.7,822.8,824.5,1013.8,776.3,840.3,781.9,833.6,747.3,850.2,852.7,703.4,801.5,841.3,393.5,868.8,822.8,859.3,725.4,840.3,832.3,899.3,815.8,840.3,840.3,780.8,777.5,837.2,830.7,858.8,822.8,860.2,836.9,854.7,776.3,852.2,844.7,822.8,721.5,869.3,832.3,709.4,1051.5,892.5,137.8,182.9,137.8,224.0,181.2,207.5,153.6,125.4,297.3,195.6,256.4,212.4,272.8,274.7,232.8,108.2,127.8,195.6,276.8,0.0,286.4,288.5,132.5,69.0,199.5,220.5,296.3,63.9,297.9,150.6,47.6,220.5,233.3,376.8,148.8,376.8,148.8,376.8,181.5,155.1,26.5,247.8,187.6,376.8,148.8,144.4,256.5,43.0,764.0,585.3,776.3,770.1,746.1,794.5,1182.4,805.7,822.8,824.5,1013.8,776.3,840.3,781.9,833.6,747.3,850.2,852.7,703.4,801.5,841.3,393.5,868.8,822.8,859.3,725.4,840.3,832.3,899.3,815.8,840.3,840.3,780.8,777.5,837.2,830.7,858.8,822.8,860.2,836.9,854.7,776.3,852.2,844.7,822.8,721.5,869.3,832.3,709.4,1051.5,892.5,867.1,182.9,137.8,224.0,181.2,207.5,153.6,125.4,297.3,195.6,256.4,212.4,272.8,274.7,232.8
120,268.3,157.1,167.5,157.1,82.7,165.5,181.5,172.9,393.8,84.3,170.2,221.8,71.1,131.5,133.4,91.5,254.4,219.5,170.2,128.9,294.1,0.0,110.8,176.2,337.4,173.2,93.5,125.8,325.5,156.6,422.4,319.4,93.5,178.0,199.1,198.5,199.1,198.5,199.1,166.1,192.2,294.9,217.5,161.0,199.1,198.5,163.7,37.3,311.4,633.6,443.6,635.0,628.8,604.8,653.2,1041.1,664.4,681.5,683.2,872.5,635.0,699.0,640.6,692.3,606.0,708.9,711.4,562.1,660.2,700.0,252.2,727.5,681.5,718.0,584.1,699.0,691.0,758.0,674.5,699.0,699.0,639.5,636.2,695.9,689.4,717.5,681.5,718.9,695.6,713.4,635.0,710.9,703.4,681.5,580.2,728.0,691.0,568.1,893.8,736.1,157.1,167.5,157.1,82.7,165.5,181.5,172.9,393.8,84.3,170.2,221.8,71.1,131.5,133.4,91.5,254.4,219.5,170.2,128.9,294.1,0.0,110.8,176.2,337.4,173.2,93.5,125.8,325.5,156.6,422.4,319.4,93.5,178.0,199.1,198.5,199.1,198.5,199.1,166.1,192.2,294.9,217.5,161.0,199.1,198.5,163.7,37.3,311.4,633.6,443.6,635.0,628.8,604.8,653.2,1041.1,664.4,681.5,683.2,872.5,635.0,699.0,640.6,692.3,606.0,708.9,711.4,562.1,660.2,700.0,252.2,727.5,681.5,718.0,584.1,699.0,691.0,758.0,674.5,699.0,699.0,639.5,636.2,695.9,689.4,717.5,681.5,718.9,695.6,713.4,635.0,710.9,703.4,681.5,580.2,728.0,691.0,568.1,893.8,736.1,710.7,167.5,157.1,82.7,165.5,181.5,172.9,393.8,84.3,170.2,221.8,71.1,131.5,133.4,91.5
121,229.2,169.2,128.4,169.2,103.3,177.9,143.0,185.0,405.9,114.0,131.1,139.0,155.7,136.9,167.1,125.2,266.5,231.6,131.1,197.7,306.2,166.0,0.0,188.3,349.5,216.5,178.1,72.0,337.6,190.3,434.5,331.5,178.1,138.9,111.6,210.6,111.6,210.6,111.6,127.0,204.3,307.0,134.7,224.6,111.6,210.6,175.8,121.9,323.5,635.4,369.0,577.1,570.9,546.9,595.3,983.2,606.5,623.6,625.3,814.6,577.1,641.1,582.7,634.4,548.1,651.0,653.5,504.2,602.3,642.1,285.9,669.6,623.6,660.1,526.2,641.1,633.1,700.1,616.6,641.1,641.1,581.6,578.3,638.0,631.5,659.6,623.6,661.0,637.7,655.5,577.1,653.0,645.5,623.6,522.3,670.1,633.1,510.2,811.0,661.5,169.2,128.4,169.2,103.3,177.9,143.0,185.0,405.9,114.0,131.1,139.0,155.7,136.9,167.1,125.2,266.5,231.6,131.1,197.7,306.2,166.0,0.0,188.3,349.5,216.5,178.1,72.0,337.6,190.3,434.5,331.5,178.1,138.9,111.6,210.6,111.6,210.6,111.6,127.0,204.3,307.0,134.7,224.6,111.6,210.6,175.8,121.9,323.5,635.4,369.0,577.1,570.9,546.9,595.3,983.2,606.5,623.6,625.3,814.6,577.1,641.1,582.7,634.4,548.1,651.0,653.5,504.2,602.3,642.1,285.9,669.6,623.6,660.1,526.2,641.1,633.1,700.1,616.6,641.1,641.1,581.6,578.3,638.0,631.5,659.6,623.6,661.0,637.7,655.5,577.1,653.0,645.5,623.6,522.3,670.1,633.1,510.2,811.0,661.5,636.1,128.4,169.2,103.3,177.9,143.0,185.0,405.9,114.0,131.1,139.0,155.7,136.9,167.1,125.2
122,190.9,38.2,83.3,38.2,117.3,74.5,107.9,54.0,243.9,190.6,96.0,156.8,105.7,166.1,168.0,126.1,135.5,100.6,96.0,170.1,144.2,179.7,188.9,0.0,187.5,105.5,128.6,196.7,189.8,191.2,272.5,169.5,128.6,133.7,277.2,79.6,277.2,79.6,277.2,81.9,73.3,145.0,148.2,93.6,277.2,79.6,44.8,149.8,161.5,668.2,485.7,669.6,663.4,639.4,687.8,1075.7,699.0,716.1,717.8,907.1,669.6,733.6,675.2,726.9,640.6,743.5,746.0,596.7,694.8,734.6,286.8,762.1,716.1,752.6,618.7,733.6,725.6,792.6,709.1,733.6,733.6,674.1,670.8,730.5,724.0,752.1,716.1,753.5,730.2,748.0,669.6,745.5,738.0,716.1,614.8,762.6,725.6,602.7,951.9,807.0,38.2,83.3,38.2,117.3,74.5,107.9,54.0,243.9,190.6,96.0,156.8,105.7,166.1,168.0,126.1,135.5,100.6,96.0,170.1,144.2,179.7,188.9,0.0,187.5,105.5,128.6,196.7,189.8,191.2,272.5,169.5,128.6,133.7,277.2,79.6,277.2,79.6,277.2,81.9,73.3,145.0,148.2,93.6,277.2,79.6,44.8,149.8,161.5,668.2,485.7,669.6,663.4,639.4,687.8,1075.7,699.0,716.1,717.8,907.1,669.6,733.6,675.2,726.9,640.6,743.5,746.0,596.7,694.8,734.6,286.8,762.1,716.1,752.6,618.7,733.6,725.6,792.6,709.1,733.6,733.6,674.1,670.8,730.5,724.0,752.1,716.1,753.5,730.2,748.0,669.6,745.5,738.0,716.1,614.8,762.6,725.6,602.7,951.9,807.0,781.6,83.3,38.2,117.3,74.5,107.9,54.0,243.9,190.6,96.0,156.8,105.7,166.1,168.0,126.1
123,345.0,198.1,243.2,198.1,284.3,241.5,267.8,213.9,159.1,357.6,255.9,316.7,272.7,333.1,334.1,293.1,168.5,188.1,255.9,337.1,60.3,346.7,348.8,192.8,0.0,259.8,280.8,356.6,124.2,357.3,210.9,107.9,280.8,293.6,437.1,209.1,437.1,209.1,437.1,241.8,215.4,58.5,308.1,247.9,437.1,209.1,204.7,316.8,26.0,725.0,645.6,835.7,829.5,805.5,853.9,1241.8,865.1,882.2,883.9,1073.2,835.7,899.7,841.3,893.0,806.7,909.6,912.1,762.8,860.9,900.7,452.9,928.2,882.2,918.7,784.8,899.7,891.7,958.7,875.2,899.7,899.7,840.2,836.9,896.6,890.1,918.2,882.2,919.6,896.3,914.1,835.7,911.6,904.1,882.2,780.9,928.7,891.7,768.8,1111.8,952.8,198.1,243.2,198.1,284.3,241.5,267.8,213.9,159.1,357.6,255.9,316.7,272.7,333.1,334.1,293.1,168.5,188.1,255.9,337.1,60.3,346.7,348.8,192.8,0.0,259.8,280.8,356.6,124.2,357.3,210.9,107.9,280.8,293.6,437.1,209.1,437.1,209.1,437.1,241.8,215.4,58.5,308.1,247.9,437.1,209.1,204.7,316.8,26.0,725.0,645.6,835.7,829.5,805.5,853.9,1241.8,865.1,882.2,883.9,1073.2,835.7,899.7,841.3,893.0,806.7,909.6,912.1,762.8,860.9,900.7,452.9,928.2,882.2,918.7,784.8,899.7,891.7,958.7,875.2,899.7,899.7,840.2,836.9,896.6,890.1,918.2,882.2,919.6,896.3,914.1,835.7,911.6,904.1,882.2,780.9,928.7,891.7,768.8,1111.8,952.8,927.4,243.2,198.1,284.3,241.5,267.8,213.9,159.1,357.6,255.9,316.7,272.7,333.1,334.1,293.1
124,226.2,63.8,118.6,63.8,145.0,109.8,143.2,48.0,307.9,218.3,131.3,192.1,133.4,193.8,195.7,153.8,129.1,94.2,131.3,162.1,208.2,207.4,224.2,90.3,251.5,0.0,94.4,223.0,200.2,218.9,336.5,233.5,94.4,169.0,304.8,73.2,304.8,73.2,304.8,117.2,66.9,209.0,183.5,31.4,304.8,73.2,57.2,170.0,225.5,695.9,521.0,697.3,691.1,667.1,715.5,1103.4,726.7,743.8,745.5,934.8,697.3,761.3,702.9,754.6,668.3,771.2,773.7,624.4,722.5,762.3,314.5,789.8,743.8,780.3,646.4,761.3,753.3,820.3,736.8,761.3,761.3,701.8,698.5,758.2,751.7,779.8,743.8,781.2,757.9,775.7,697.3,773.2,765.7,743.8,642.5,790.3,753.3,630.4,978.4,813.5,63.8,118.6,63.8,145.0,109.8,143.2,48.0,307.9,218.3,131.3,192.1,133.4,193.8,195.7,153.8,129.1,94.2,131.3,162.1,208.2,207.4,224.2,90.3,251.5,0.0,94.4,223.0,200.2,218.9,336.5,233.5,94.4,169.0,304.8,73.2,304.8,73.2,304.8,117.2,66.9,209.0,183.5,31.4,304.8,73.2,57.2,170.0,225.5,695.9,521.0,697.3,691.1,667.1,715.5,1103.4,726.7,743.8,745.5,934.8,697.3,761.3,702.9,754.6,668.3,771.2,773.7,624.4,722.5,762.3,314.5,789.8,743.8,780.3,646.4,761.3,753.3,820.3,736.8,761.3,761.3,701.8,698.5,758.2,751.7,779.8,743.8,781.2,757.9,775.7,697.3,773.2,765.7,743.8,642.5,790.3,753.3,630.4,978.4,813.5,788.1,118.6,63.8,145.0,109.8,143.2,48.0,307.9,218.3,131.3,192.1,133.4,193.8,195.7,153.8
125,209.9,178.9,189.2,178.9,154.2,111.4,176.5,194.7,330.9,227.5,201.9,262.7,142.6,203.0,204.9,163.0,247.0,241.3,201.9,207.0,231.2,216.6,245.1,179.2,274.5,230.4,0.0,232.2,276.8,228.1,340.2,256.5,0.0,215.9,314.0,220.3,314.0,220.3,314.0,187.8,214.0,232.0,254.1,211.6,314.0,220.3,185.5,186.7,248.5,705.1,530.2,706.5,700.3,676.3,724.7,1112.6,735.9,753.0,754.7,944.0,706.5,770.5,712.1,763.8,677.5,780.4,782.9,633.6,731.7,771.5,323.7,799.0,753.0,789.5,655.6,770.5,762.5,829.5,746.0,770.5,770.5,711.0,707.7,767.4,760.9,789.0,753.0,790.4,767.1,784.9,706.5,782.4,774.9,753.0,651.7,799.5,762.5,639.6,987.6,822.7,178.9,189.2,178.9,154.2,111.4,176.5,194.7,330.9,227.5,201.9,262.7,142.6,203.0,204.9,163.0,247.0,241.3,201.9,207.0,231.2,216.6,245.1,179.2,274.5,230.4,0.0,232.2,276.8,228.1,340.2,256.5,0.0,215.9,314.0,220.3,314.0,220.3,314.0,187.8,214.0,232.0,254.1,211.6,314.0,220.3,185.5,186.7,248.5,705.1,530.2,706.5,700.3,676.3,724.7,1112.6,735.9,753.0,754.7,944.0,706.5,770.5,712.1,763.8,677.5,780.4,782.9,633.6,731.7,771.5,323.7,799.0,753.0,789.5,655.6,770.5,762.5,829.5,746.0,770.5,770.5,711.0,707.7,767.4,760.9,789.0,753.0,790.4,767.1,784.9,706.5,782.4,774.9,753.0,651.7,799.5,762.5,639.6,987.6,822.7,797.3,189.2,178.9,154.2,111.4,176.5,194.7,330.9,227.5,201.9,262.7,142.6,203.0,204.9,163.0
126,230.5,170.5,129.7,170.5,111.3,179.2,144.3,186.3,407.2,122.0,132.4,192.0,157.7,87.1,116.2,74.3,267.8,232.9,132.4,205.7,307.5,127.9,75.1,189.6,350.8,217.8,186.1,0.0,338.9,139.4,435.8,332.8,186.1,140.2,84.6,211.9,84.6,211.9,84.6,128.3,205.6,308.3,187.7,225.9,84.6,211.9,177.1,129.9,324.8,616.4,348.7,572.2,566.0,542.0,590.4,978.3,601.6,618.7,620.4,809.7,572.2,636.2,577.8,629.5,543.2,646.1,648.6,499.3,597.4,637.2,235.0,664.7,618.7,655.2,521.3,636.2,628.2,695.2,611.7,636.2,636.2,576.7,573.4,633.1,626.6,654.7,618.7,656.1,632.8,650.6,572.2,648.1,640.6,618.7,517.4,665.2,628.2,505.3,806.1,641.2,170.5,129.7,170.5,111.3,179.2,144.3,186.3,407.2,122.0,132.4,192.0,157.7,87.1,116.2,74.3,267.8,232.9,132.4,205.7,307.5,127.9,75.1,189.6,350.8,217.8,186.1,0.0,338.9,139.4,435.8,332.8,186.1,140.2,84.6,211.9,84.6,211.9,84.6,128.3,205.6,308.3,187.7,225.9,84.6,211.9,177.1,129.9,324.8,616.4,348.7,572.2,566.0,542.0,590.4,978.3,601.6,618.7,620.4,809.7,572.2,636.2,577.8,629.5,543.2,646.1,648.6,499.3,597.4,637.2,235.0,664.7,618.7,655.2,521.3,636.2,628.2,695.2,611.7,636.2,636.2,576.7,573.4,633.1,626.6,654.7,618.7,656.1,632.8,650.6,572.2,648.1,640.6,618.7,517.4,665.2,628.2,505.3,806.1,641.2,615.8,129.7,170.5,111.3,179.2,144.3,186.3,407.2,122.0,132.4,192.0,157.7,87.1,116.2,74.3
127,295.7,156.3,201.4,156.3,242.5,199.7,226.0,172.1,140.4,315.8,214.1,274.9,230.9,291.3,293.2,251.3,126.7,146.3,214.1,295.3,40.7,304.9,307.0,151.0,84.0,218.0,239.0,314.8,0.0,316.4,161.6,58.6,239.0,251.8,395.3,167.3,395.3,167.3,395.3,200.0,173.6,41.5,266.3,206.1,395.3,167.3,162.9,275.0,58.0,782.5,603.8,794.8,788.6,764.6,813.0,1200.9,824.2,841.3,843.0,1032.3,794.8,858.8,800.4,852.1,765.8,868.7,871.2,721.9,820.0,859.8,412.0,887.3,841.3,877.8,743.9,858.8,850.8,917.8,834.3,858.8,858.8,799.3,796.0,855.7,849.2,877.3,841.3,878.7,855.4,873.2,794.8,870.7,863.2,841.3,740.0,887.8,850.8,727.9,1070.0,911.0,156.3,201.4,156.3,242.5,199.7,226.0,172.1,140.4,315.8,214.1,274.9,230.9,291.3,293.2,251.3,126.7,146.3,214.1,295.3,40.7,304.9,307.0,151.0,84.0,218.0,239.0,314.8,0.0,316.4,161.6,58.6,239.0,251.8,395.3,167.3,395.3,167.3,395.3,200.0,173.6,41.5,266.3,206.1,395.3,167.3,162.9,275.0,58.0,782.5,603.8,794.8,788.6,764.6,813.0,1200.9,824.2,841.3,843.0,1032.3,794.8,858.8,800.4,852.1,765.8,868.7,871.2,721.9,820.0,859.8,412.0,887.3,841.3,877.8,743.9,858.8,850.8,917.8,834.3,858.8,858.8,799.3,796.0,855.7,849.2,877.3,841.3,878.7,855.4,873.2,794.8,870.7,863.2,841.3,740.0,887.8,850.8,727.9,1070.0,911.0,885.6,201.4,156.3,242.5,199.7,226.0,172.1,140.4,315.8,214.1,274.9,230.9,291.3,293.2,251.3
128,324.6,255.5,223.8,255.5,181.1,263.9,238.4,271.3,393.0,182.7,226.5,281.5,169.5,181.2,67.5,176.1,352.8,317.9,226.5,227.3,392.5,98.4,175.1,274.6,394.3,271.6,191.9,119.9,371.0,0.0,520.8,417.8,191.9,234.3,198.9,296.9,198.9,296.9,198.9,222.4,290.6,393.3,277.2,259.4,198.9,296.9,262.1,135.7,409.8,553.0,415.1,494.7,488.5,464.5,512.9,900.8,524.1,541.2,542.9,732.2,494.7,558.7,500.3,552.0,465.7,568.6,571.1,421.8,519.9,559.7,111.9,587.2,541.2,577.7,443.8,558.7,550.7,617.7,534.2,558.7,558.7,499.2,495.9,555.6,549.1,577.2,541.2,578.6,555.3,573.1,494.7,570.6,563.1,541.2,439.9,587.7,550.7,427.8,776.8,707.6,255.5,223.8,255.5,181.1,263.9,238.4,271.3,393.0,182.7,226.5,281.5,169.5,181.2,67.5,176.1,352.8,317.9,226.5,227.3,392.5,98.4,175.1,274.6,394.3,271.6,191.9,119.9,371.0,0.0,520.8,417.8,191.9,234.3,198.9,296.9,198.9,296.9,198.9,222.4,290.6,393.3,277.2,259.4,198.9,296.9,262.1,135.7,409.8,553.0,415.1,494.7,488.5,464.5,512.9,900.8,524.1,541.2,542.9,732.2,494.7,558.7,500.3,552.0,465.7,568.6,571.1,421.8,519.9,559.7,111.9,587.2,541.2,577.7,443.8,558.7,550.7,617.7,534.2,558.7,558.7,499.2,495.9,555.6,549.1,577.2,541.2,578.6,555.3,573.1,494.7,570.6,563.1,541.2,439.9,587.7,550.7,427.8,776.8,707.6,682.2,223.8,255.5,181.1,263.9,238.4,271.3,393.0,182.7,226.5,281.5,169.5,181.2,67.5,176.1
129,263.3,278.9,324.0,278.9,320.1,277.3,342.4,294.7,264.6,393.4,336.7,356.1,308.5,368.9,370.8,328.9,249.3,267.0,336.7,372.9,164.9,382.5,411.0,273.6,208.2,340.6,316.6,398.1,203.1,394.0,0.0,101.3,316.6,374.4,479.9,288.0,479.9,288.0,479.9,322.6,294.3,165.7,380.1,328.7,479.9,288.0,285.5,352.6,182.2,871.0,691.4,872.4,866.2,842.2,890.6,1278.5,901.8,918.9,920.6,1109.9,872.4,936.4,878.0,929.7,843.4,946.3,948.8,799.5,897.6,937.4,489.6,964.9,918.9,955.4,821.5,936.4,928.4,995.4,911.9,936.4,936.4,876.9,873.6,933.3,926.8,954.9,918.9,956.3,933.0,950.8,872.4,948.3,940.8,918.9,817.6,965.4,928.4,805.5,1153.5,954.6,278.9,324.0,278.9,320.1,277.3,342.4,294.7,264.6,393.4,336.7,356.1,308.5,368.9,370.8,328.9,249.3,267.0,336.7,372.9,164.9,382.5,411.0,273.6,208.2,340.6,316.6,398.1,203.1,394.0,0.0,101.3,316.6,374.4,479.9,288.0,479.9,288.0,479.9,322.6,294.3,165.7,380.1,328.7,479.9,288.0,285.5,352.6,182.2,871.0,691.4,872.4,866.2,842.2,890.6,1278.5,901.8,918.9,920.6,1109.9,872.4,936.4,878.0,929.7,843.4,946.3,948.8,799.5,897.6,937.4,489.6,964.9,918.9,955.4,821.5,936.4,928.4,995.4,911.9,936.4,936.4,876.9,873.6,933.3,926.8,954.9,918.9,956.3,933.0,950.8,872.4,948.3,940.8,918.9,817.6,965.4,928.4,805.5,1153.5,954.6,963.2,324.0,278.9,320.1,277.3,342.4,294.7,264.6,393.4,336.7,356.1,308.5,368.9,370.8,328.9
130,237.1,177.6,222.7,177.6,263.8,221.0,247.3,193.4,163.3,337.1,235.4,296.2,252.2,312.6,314.5,272.6,148.0,165.7,235.4,316.6,63.6,326.2,328.3,172.3,106.9,239.3,260.3,336.1,101.8,337.7,103.0,0.0,260.3,273.1,416.6,186.7,416.6,186.7,416.6,221.3,193.0,64.4,287.6,227.4,416.6,186.7,184.2,296.3,80.9,801.9,625.1,816.1,809.9,785.9,834.3,1222.2,845.5,862.6,864.3,1053.6,816.1,880.1,821.7,873.4,787.1,890.0,892.5,743.2,841.3,881.1,433.3,908.6,862.6,899.1,765.2,880.1,872.1,939.1,855.6,880.1,880.1,820.6,817.3,877.0,870.5,898.6,862.6,900.0,876.7,894.5,816.1,892.0,884.5,862.6,761.3,909.1,872.1,749.2,1091.3,928.4,177.6,222.7,177.6,263.8,221.0,247.3,193.4,163.3,337.1,235.4,296.2,252.2,312.6,314.5,272.6,148.0,165.7,235.4,316.6,63.6,326.2,328.3,172.3,106.9,239.3,260.3,336.1,101.8,337.7,103.0,0.0,260.3,273.1,416.6,186.7,416.6,186.7,416.6,221.3,193.0,64.4,287.6,227.4,416.6,186.7,184.2,296.3,80.9,801.9,625.1,816.1,809.9,785.9,834.3,1222.2,845.5,862.6,864.3,1053.6,816.1,880.1,821.7,873.4,787.1,890.0,892.5,743.2,841.3,881.1,433.3,908.6,862.6,899.1,765.2,880.1,872.1,939.1,855.6,880.1,880.1,820.6,817.3,877.0,870.5,898.6,862.6,900.0,876.7,894.5,816.1,892.0,884.5,862.6,761.3,909.1,872.1,749.2,1091.3,928.4,906.9,222.7,177.6,263.8,221.0,247.3,193.4,163.3,337.1,235.4,296.2,252.2,312.6,314.5,272.6
